quadkey,latitude,longitude,rwi,error
13223013012113,9.5899171,105.9851074,0.847,0.443
13221233232112,11.3184804,105.9631348,0.014,0.405
13223011023110,10.6498109,105.7873535,0.710,0.431
13221031023033,18.7399059,105.7214355,0.177,0.436
13221011301320,21.1562380,106.4465332,0.529,0.434
13221031022213,18.6982852,105.5456543,0.679,0.402
13223010301020,10.4337931,104.9523926,0.319,0.392
13221322303202,11.5769066,107.7648926,0.315,0.408
13221011123033,21.3814746,106.4245605,-0.637,0.366
13221031212211,18.3858046,105.8972168,0.261,0.437
13221321300103,13.2078602,109.1052246,-0.127,0.412
13221300300102,15.9296380,107.6770020,0.042,0.367
13221302301313,14.4878712,107.9187012,0.405,0.421
13221010310123,21.2177003,105.2380371,0.021,0.397
13221323022201,11.9426009,108.3142090,-0.596,0.406
13221013031012,20.2725029,106.0510254,0.825,0.420
13221011323332,20.6430652,106.4904785,0.427,0.416
13203232121102,22.8875618,105.0402832,-0.151,0.393
13223013021302,9.3298312,105.7434082,0.151,0.417
13223012112302,9.5032437,105.2160645,-0.200,0.418
13221323202320,11.5553801,108.3801270,0.094,0.403
13221322032322,11.8781020,107.3254395,0.117,0.381
13223010213011,10.3041101,104.6667480,0.167,0.405
13221323200313,11.7490585,108.4460449,0.146,0.436
13221010112212,21.6676382,105.1721191,0.314,0.400
13221233213200,11.5984314,106.0070801,-0.431,0.403
13223013022133,9.1997151,105.6335449,-0.464,0.423
13221030131032,18.9062862,105.3479004,0.755,0.406
13223100111012,11.1460662,108.1604004,-0.609,0.445
13221031203333,18.3232401,105.8093262,0.128,0.416
13221013023213,20.0249676,105.7214355,0.019,0.402
13203223221233,22.1161768,102.9089355,-0.734,0.456
13221233310302,11.7490585,106.6223145,-0.140,0.404
13203223221132,22.1975771,102.9748535,-0.658,0.376
13221323122323,11.8781020,109.1052246,0.649,0.400
13223011033320,10.5202184,106.0949707,0.449,0.398
13203232101020,23.1908622,104.9523926,-0.498,0.317
13221300120110,16.2885057,107.7209473,-0.082,0.400
13221011212200,21.0332369,105.8312988,1.526,0.447
13221300133003,16.0985977,108.1384277,1.093,0.449
13221013221302,19.5287298,105.7434082,0.727,0.410
13223010302023,10.2392486,104.7985840,-0.287,0.429
13221013020313,20.1900348,105.6335449,-0.300,0.395
13221001312331,20.9922139,103.8757324,0.392,0.423
13221321023012,13.3789314,108.5119629,-0.377,0.376
13223010122321,10.5202184,104.8864746,0.162,0.403
13223012311212,8.9827489,105.3479004,0.022,0.422
13221322200132,11.7920798,107.0178223,0.152,0.407
13223100112303,10.8872536,108.0505371,0.318,0.443
13223011222212,9.8498038,105.5236816,-0.040,0.405
13221320310111,13.2292507,108.0944824,0.134,0.406
13221302303012,14.4027591,107.8088379,0.184,0.425
13221323202030,11.6414761,108.3361816,-0.378,0.392
13221300213131,15.7393882,107.5671387,-0.518,0.398
13223010311010,10.4770087,105.3479004,0.470,0.403
13221012131311,20.2106559,105.4577637,0.227,0.416
13221011201233,21.1357449,105.7214355,0.164,0.449
13223013100133,9.7198857,106.3366699,0.259,0.403
13221300000221,16.4992989,106.9079590,-0.392,0.341
13223013002112,9.5899171,105.6115723,0.252,0.392
13221011200133,21.2177003,105.6335449,0.708,0.423
13221322102221,12.2433913,107.6110840,0.240,0.410
13221320103121,13.6993616,107.8747559,-0.356,0.415
13221013102322,20.3137206,106.2707520,0.722,0.435
13203223220333,22.1161768,102.8210449,0.019,0.448
13221320113211,13.6566625,108.1823730,-0.492,0.381
13221011212213,21.0127268,105.8972168,0.681,0.448
13203232130020,22.8673176,105.1281738,-0.542,0.426
13223012113132,9.5465832,105.4357910,0.007,0.410
13223010321030,10.0878536,104.9963379,-0.549,0.389
13221001132312,21.3405481,103.8537598,-0.322,0.392
13221013102020,20.4167166,106.1828613,0.627,0.466
13221100003001,21.7697025,107.0837402,-0.300,0.402
13221322303300,11.5984314,107.8527832,0.498,0.398
13221303233102,14.0619878,108.9074707,-0.503,0.457
13221303020300,14.8492310,108.3801270,0.398,0.406
13223012320101,8.7439361,104.8864746,-0.020,0.408
13221323120213,12.0930384,109.0612793,0.218,0.403
13221100203321,20.9922139,107.1716309,-0.084,0.431
13203223210331,22.4618017,103.1726074,-0.493,0.364
13223010132110,10.6498109,105.2600098,-0.250,0.413
13221322131203,12.0930384,108.1384277,0.059,0.379
13221011220202,20.8485448,105.4797363,-0.111,0.385
13221012112202,20.3549272,105.1281738,-0.427,0.421
13221320101331,13.7847363,107.9187012,0.185,0.405
13221011223332,20.6430652,105.7873535,0.228,0.403
13203233131223,22.7660511,106.7321777,-0.076,0.388
13221001030313,21.5041851,103.1726074,-0.432,0.446
13221302233023,14.0193555,107.4353027,-0.643,0.383
13223011221330,10.0013102,105.7873535,1.195,0.434
13221012302212,19.6943139,104.8205566,-0.703,0.324
13223012311122,9.0261526,105.3918457,0.042,0.411
13221321000310,13.8274120,108.4240723,-0.462,0.408
13221030311022,18.5733616,105.3039551,-0.995,0.400
13221302103233,14.9553991,107.8308105,0.202,0.421
13223010311301,10.3905714,105.4138184,1.095,0.391
13221013200233,19.8183898,105.5456543,0.072,0.408
13221011323111,20.7869302,106.5124512,0.229,0.419
13203232101231,23.1100489,105.0183105,-0.407,0.360
13223011200202,10.3689583,105.4797363,0.545,0.426
13221010230133,20.8896072,104.5788574,-0.036,0.384
13223010301223,10.3257277,104.9743652,-0.278,0.387
13221323000021,12.5009395,108.3142090,0.232,0.404
13221302102303,14.9978516,107.6989746,-0.255,0.406
13221323222213,11.2322862,108.3581543,-0.049,0.395
13203232202003,22.4008712,104.0954590,0.074,0.399
13221013003101,20.4578958,105.7653809,0.145,0.404
13221322122302,11.9211029,107.6770020,-0.158,0.399
13221013021302,20.1900348,105.7434082,-0.303,0.637
13223010300330,10.3473437,104.9084473,-0.169,0.392
13223100011232,11.0166883,107.4572754,0.043,0.398
13221322232303,11.2322862,107.3474121,0.099,0.400
13221233321320,11.3831090,106.4465332,0.222,0.379
13223100011223,11.0166883,107.4353027,0.209,0.410
13221010112220,21.6472167,105.1281738,0.731,0.412
13221031203021,18.4275017,105.6774902,0.173,0.406
13221321102100,13.7420528,109.0832520,0.104,0.410
13221012303303,19.6943139,105.0622559,-0.414,0.331
13221320100311,13.8274120,107.7429199,-0.018,0.401
13221033130200,17.5497715,106.5344238,1.104,0.396
13221322322031,11.2969342,107.6550293,-0.094,0.371
13221303122232,14.6154780,109.0393066,0.037,0.415
13223011112212,10.8872536,106.5783691,1.101,0.440
13221323100201,12.4580325,109.0173340,-0.756,0.371
13221303012113,15.0827314,108.7976074,0.618,0.418
13221323320022,11.4477230,108.9953613,-0.223,0.381
13221013122110,20.1281550,106.3146973,-0.043,0.429
13223010213103,10.2824911,104.7106934,0.047,0.390
13203232332033,22.0347295,105.1940918,-0.092,0.412
13221011203123,21.0537441,105.7653809,1.011,0.478
13221011200222,21.1357449,105.4797363,0.432,0.422
13223011021223,10.6714043,105.6774902,0.274,0.389
13221011300313,21.1767283,106.3366699,0.264,0.419
13221300011303,16.5203656,107.5231934,0.651,0.426
13223013102221,9.4815719,106.2048340,0.487,0.416
13221303212300,14.3389038,108.7316895,-0.155,0.412
13221322032310,11.9426009,107.3693848,-0.242,0.380
13221302102013,15.0827314,107.6550293,-0.428,0.369
13223010310111,10.4770087,105.2819824,-0.236,0.405
13221100222120,20.7458399,106.9738770,0.096,0.387
13223010213133,10.2392486,104.7546387,0.162,0.436
13221100022103,21.4223895,106.9958496,-0.458,0.380
13223011312012,10.2824911,106.5783691,0.153,0.415
13221011323022,20.7252905,106.3586426,0.268,0.418
13221322313110,11.6845141,108.2482910,0.084,0.382
13221033012321,17.6754275,105.9411621,-0.478,0.420
13223012131001,9.4382242,105.3259277,0.297,0.434
13221011111231,21.8105080,106.7761230,0.244,0.394
13221011022130,21.4019335,105.6115723,1.075,0.421
13221122221331,16.8360897,107.2155762,0.440,0.419
13223011320003,10.1094859,106.2048340,0.720,0.403
13223010112211,10.9088300,105.1940918,0.969,0.416
13221011003212,21.6676382,105.6994629,0.078,0.405
13221031022011,18.8023178,105.5456543,0.188,0.401
13221011233012,20.7663865,106.0510254,0.747,0.427
13223100022133,10.5850215,107.0397949,0.766,0.464
13221011312211,21.0332369,106.6003418,0.714,0.444
13221303013220,14.9766264,108.8195801,0.438,0.412
13221303032131,14.7217604,108.7976074,0.206,0.383
13223011221333,9.9796707,105.8093262,0.805,0.408
13221323232100,11.3400249,108.7316895,-0.455,0.415
13221011110122,21.8716943,106.6223145,-0.463,0.436
13221301233231,15.3159757,108.8854980,-0.251,0.418
13221012131032,20.2312743,105.3479004,-0.049,0.394
13221320311132,13.1650736,108.2482910,-0.236,0.368
13221033312031,17.0882909,106.6003418,-0.125,0.419
13221030133132,18.7399059,105.4357910,-0.018,0.387
13221300313202,15.6759319,108.1164551,-0.539,0.382
13221300013300,16.3728503,107.5012207,-0.451,0.436
13203233230311,22.1772314,105.9851074,0.258,0.386
13221011310220,21.1562380,106.5344238,-0.235,0.513
13221012113113,20.4373076,105.4577637,0.093,0.382
13221302122013,14.7430107,107.6550293,-0.569,0.400
13221012130222,20.1487843,105.1281738,-0.083,0.401
13223013003030,9.5682508,105.6994629,-0.344,0.416
13221011131201,21.5246269,106.7321777,0.152,0.397
13221320103010,13.7420528,107.8088379,-0.441,0.386
13221011310132,21.2177003,106.6662598,-0.244,0.366
13221302213131,14.3814760,107.5671387,-0.325,0.401
13221322232331,11.2107336,107.3913574,-0.042,0.387
13221013022332,19.9836736,105.6115723,-0.105,0.406
13221321012023,13.6780130,108.6657715,0.716,0.404
13221233302023,11.6199546,106.2048340,0.220,0.396
13221321230131,12.8439375,108.7976074,-0.169,0.395
13223010132230,10.5202184,105.1721191,-0.511,0.395
13221100003130,21.7288855,107.1936035,0.168,0.411
13223011301303,10.3689583,106.4685059,0.392,0.457
13221011301033,21.2177003,106.4245605,-0.383,0.413
13221013100311,20.5402210,106.3366699,-0.028,0.427
13221013020233,20.1487843,105.5456543,-0.278,0.397
13221010130032,21.5450657,105.1721191,0.607,0.425
13221233132221,11.8996033,106.5563965,-0.094,0.403
13223100112321,10.8656756,108.0505371,0.547,0.429
13221321022223,13.2506393,108.3142090,-0.340,0.384
13221303233311,13.9980363,108.9733887,-0.377,0.391
13221011223202,20.6841834,105.6555176,0.740,0.396
13221303000130,15.2311894,108.4240723,0.146,0.381
13203233332333,21.9532352,106.6882324,0.893,0.438
13221011232032,20.7252905,105.8752441,0.254,0.432
13203233120122,22.8470703,106.2707520,-0.330,0.357
13223100002003,10.9735497,106.9079590,1.392,0.406
13221233331103,11.4907908,106.8200684,0.021,0.376
13221030312131,18.4275017,105.2819824,-0.007,0.394
13221010322023,20.7252905,104.7985840,-0.031,0.393
13221033310122,17.2352512,106.6223145,-0.064,0.379
13221322201333,11.7060306,107.2155762,-0.561,0.392
13221320321331,12.7582314,107.9187012,0.459,0.395
13221013030333,20.1487843,105.9851074,0.855,0.413
13221011213122,21.0537441,106.0949707,0.787,0.440
13221302330022,14.1898373,107.9406738,-0.688,0.385
13221031201333,18.4900283,105.8093262,0.095,0.395
13221100021130,21.5655017,107.1936035,-0.785,0.350
13223011211021,10.4337931,106.0290527,0.330,0.416
13221011132321,21.3200806,106.6442871,-0.451,0.387
13221011203121,21.0742486,105.7653809,1.279,0.499
13203232303330,22.2992611,105.0842285,-0.266,0.373
13221100210123,21.2177003,107.3474121,0.048,0.388
13221303013030,15.0615146,108.8635254,0.087,0.434
13221012302320,19.6736252,104.8645020,-0.614,0.332
13223100021130,10.7793483,107.1936035,-0.342,0.413
13221322123202,11.9211029,107.7648926,0.098,0.386
13223100201001,10.4770087,107.0837402,0.660,0.426
13221011103012,21.7492955,106.4025879,-0.091,0.339
13221011102123,21.7084727,106.2927246,-0.846,0.448
13221010311100,21.2791370,105.3918457,-0.212,0.419
13223012122123,9.1997151,104.8864746,-0.070,0.410
13221010330323,20.8074712,105.2380371,-0.256,0.378
13223013101030,9.7415422,106.4025879,0.182,0.405
13221011113100,21.7697025,106.7980957,0.060,0.398
13223100003201,10.9088300,107.0837402,0.354,0.410
13223011210131,10.4337931,105.9851074,0.351,0.414
13221100032312,21.3405481,107.3693848,0.452,0.399
13223011111122,11.1029466,106.7980957,0.116,0.407
13221010312301,21.0332369,105.2380371,0.161,0.425
13221303012011,15.1039461,108.7097168,-0.153,0.401
13221233301100,11.8565990,106.4465332,-0.395,0.342
13203232123313,22.6444321,105.1062012,0.086,0.487
13223012321112,8.7222181,105.0842285,-0.268,0.409
13221320112201,13.6566625,107.9626465,-0.408,0.395
13221010131203,21.5041851,105.3259277,0.126,0.408
13223011222232,9.8065034,105.5236816,0.103,0.400
13221010302001,21.1152490,104.7985840,-0.478,0.381
13221300212120,15.7393882,107.3254395,-0.744,0.326
13223100020300,10.7361753,106.9738770,0.558,0.428
13223012101313,9.6765684,105.1062012,0.295,0.427
13223100012120,10.9519780,107.3254395,0.545,0.419
13221011302020,21.0742486,106.1828613,0.257,0.422
13221233303323,11.5338520,106.4685059,0.669,0.414
13203233332200,22.0143603,106.5344238,-0.488,0.389
13223013110022,9.7198857,106.5344238,0.079,0.402
13221320122203,13.2934109,107.6110840,-0.369,0.389
13221322303001,11.6845141,107.7868652,-0.002,0.392
13221300102101,16.4571585,107.6989746,0.381,0.410
13221300132123,16.0563712,108.0505371,0.197,0.428
13221122202012,17.1092924,106.9299316,-0.796,0.399
13221321222000,12.7153674,108.2922363,0.969,0.444
13223100030213,10.7145865,107.3034668,0.223,0.399
13221321100220,13.7847363,108.9953613,-0.558,0.461
13221322111303,12.4365763,108.2263184,0.361,0.401
13221100203212,21.0127268,107.1057129,0.375,0.408
13221011313022,21.0537441,106.7102051,0.842,0.415
13221320332100,12.7153674,108.0285645,0.623,0.422
13221233323121,11.2969342,106.4685059,-0.051,0.393
13221233213110,11.6845141,106.1389160,-0.184,0.396
13203233031012,22.8875618,106.0510254,-0.061,0.375
13221320312321,12.9296144,108.0505371,0.084,0.397
13221301222013,15.4219101,108.3581543,0.207,0.409
13221303021110,14.9341696,108.5998535,-0.691,0.365
13223011202131,10.2608706,105.6335449,0.458,0.415
13203232200310,22.5024071,104.2053223,0.724,0.413
13221013031230,20.1694109,106.0510254,0.117,0.408
13221323203220,11.5553801,108.4680176,0.309,0.397
13203223123203,22.6444321,103.5681152,-0.254,0.395
13223001331323,9.9796707,104.0075684,0.347,0.411
13221323103200,12.2863336,109.1711426,0.789,0.447
13221001311102,21.2586610,103.9855957,1.079,0.422
13223100121103,10.8009324,107.8747559,-0.017,0.464
13221011112030,21.7288855,106.5783691,-0.345,0.437
13221010202001,21.1152490,104.0954590,-0.155,0.417
13223010333220,9.8281543,105.3039551,0.011,0.416
13203223221333,22.1161768,102.9968262,-0.446,0.361
13221011203212,21.0127268,105.6994629,0.785,0.434
13221011122012,21.4223895,106.2268066,0.512,0.396
13223010133321,10.5202184,105.4138184,0.539,0.423
13221030011031,19.2592938,104.6667480,0.058,0.420
13221323201112,11.8350943,108.5998535,0.820,0.432
13223011230222,9.9796707,105.8312988,0.265,0.427
13223100121223,10.6714043,107.7868652,0.875,0.431
13221303033233,14.6154780,108.8854980,0.495,0.480
13221300000113,16.6046096,107.0397949,-0.833,0.377
13221013210322,19.8183898,105.9191895,0.939,0.432
13221323201210,11.7705700,108.5119629,0.599,0.411
13223013101210,9.6982277,106.4025879,-0.392,0.414
13221322121033,12.1360050,107.8308105,-0.379,0.380
13221011202223,20.9716982,105.5017090,0.275,0.413
13223011102132,10.9304048,106.3146973,-0.176,0.408
13221012113310,20.3755265,105.4357910,-0.206,0.385
13221233332101,11.3400249,106.6442871,0.126,0.409
13221012012013,20.4373076,104.4909668,-0.124,0.331
13221013103211,20.3755265,106.4245605,0.381,0.420
13221011313323,20.9716982,106.8200684,0.430,0.398
13221233231220,11.3831090,106.0070801,-0.289,0.403
13203223323031,22.0550957,103.6120605,-0.345,0.376
13203233032302,22.6444321,105.9191895,-0.197,0.365
13221010113010,21.7697025,105.3479004,-0.161,0.386
13221011312011,21.1152490,106.6003418,0.200,0.410
13223011033211,10.5634219,106.0729980,-0.092,0.387
13221030010300,19.2178026,104.5129395,-0.252,0.410
13221302333303,13.9767151,108.2263184,-0.354,0.401
13223011033323,10.4986143,106.1169434,0.707,0.401
13221302102330,14.9766264,107.7209473,-0.350,0.375
13221011201210,21.1972157,105.6994629,0.712,0.419
13221010323202,20.6841834,104.9523926,0.080,0.402
13223011300112,10.4554016,106.3146973,0.520,0.413
13221323022320,11.8996033,108.3801270,-0.517,0.461
13221011001331,21.8105080,105.8093262,-0.602,0.352
13223013003233,9.4598988,105.7214355,0.196,0.403
13221033121110,17.6335519,106.4904785,0.417,0.410
13221233332321,11.2107336,106.6442871,-0.541,0.379
13203233000200,23.1504616,105.4797363,-0.340,0.355
13223013001231,9.6549077,105.7214355,-0.215,0.398
13221100121300,21.5246269,107.8527832,0.086,0.437
13221030112200,19.0517333,105.1281738,0.010,0.404
13221012202223,19.6529339,104.0954590,-0.907,0.311
13223012310101,9.0912484,105.2380371,0.277,0.433
13221300333330,15.3159757,108.2482910,-0.172,0.383
13221322311211,11.7705700,108.1823730,-0.099,0.396
13221011222310,20.7047384,105.6115723,-0.381,0.390
13221011220020,20.9101341,105.4797363,-0.164,0.389
13221011202032,21.0537441,105.5236816,0.929,0.438
13221233133133,11.9640971,106.8640137,0.489,0.412
13221302332220,13.9553920,107.9406738,-0.083,0.396
13223013103113,9.5899171,106.5124512,1.013,0.450
13221320131021,13.5285192,108.1384277,-0.639,0.337
13223010123231,10.5202184,105.0183105,0.803,0.405
13223012303223,8.7656527,104.9743652,0.368,0.402
13223011301030,10.4337931,106.4025879,0.714,0.500
13221303213213,14.3176146,108.8854980,-0.032,0.417
13221010112202,21.6676382,105.1281738,0.709,0.406
13221010113020,21.7288855,105.3039551,0.473,0.398
13221321223210,12.6296178,108.5119629,-0.302,0.408
13223100023331,10.5202184,107.2155762,1.055,0.431
13221013101110,20.6225019,106.4904785,0.566,0.421
13221233233332,11.1891794,106.1389160,-0.170,0.381
13221321221211,12.8010881,108.5339355,1.049,0.427
13223100013022,10.9304048,107.4133301,0.564,0.429
13221322333301,11.2538371,108.2263184,-0.231,0.416
13221322300233,11.7060306,107.6550293,-0.457,0.376
13221100032013,21.4223895,107.3034668,0.204,0.396
13223100023120,10.6066195,107.1496582,0.256,0.414
13221322113100,12.3721972,108.2043457,-0.412,0.401
13221011201311,21.1972157,105.8093262,0.541,0.428
13223013031303,9.3298312,106.1169434,-0.005,0.325
13221122223033,16.7309063,107.1276855,-0.487,0.398
13223012113223,9.4598988,105.3259277,-0.134,0.404
13221300323210,15.3583559,107.8088379,-0.113,0.399
13221302323320,13.9553920,107.8527832,0.620,0.432
13221323302303,11.5769066,109.1052246,1.160,0.435
13221013001010,20.6225019,105.6994629,0.145,0.381
13221011233031,20.7458399,106.0729980,0.769,0.451
13221233333331,11.2107336,106.8640137,-0.304,0.383
13221010113212,21.6676382,105.3479004,-0.070,0.393
13221011131300,21.5246269,106.7980957,0.055,0.392
13221323320202,11.4046486,108.9953613,0.497,0.438
13223011130300,10.7361753,106.6223145,1.367,0.409
13221011131131,21.5655017,106.8640137,-0.352,0.391
13221013222313,19.3629758,105.6335449,-0.238,0.400
13221013021211,20.2106559,105.7214355,-0.457,0.410
13221100203020,21.0742486,107.0617676,-0.068,0.406
13221010133101,21.4428427,105.4138184,0.066,0.410
13221030310122,18.5733616,105.2160645,-0.379,0.400
13221011223310,20.7047384,105.7873535,0.033,0.424
13221233323002,11.3184804,106.3586426,0.353,0.396
13221233320121,11.4692577,106.2927246,-0.210,0.395
13223100001220,11.0382553,107.0617676,0.681,0.406
13221013200331,19.8390597,105.6335449,0.416,0.403
13203223201323,22.4414945,102.9528809,-0.766,0.320
13223013003101,9.6115820,105.7653809,-0.157,0.425
13221030103010,19.1347889,104.9963379,-0.116,0.405
13223012132023,9.1997151,105.1501465,0.640,0.449
13221320313122,12.9938527,108.2043457,-0.127,0.373
13221322011313,12.4365763,107.5671387,0.002,0.379
13221010212332,20.9716982,104.5568848,-0.464,0.414
13221320311112,13.2078602,108.2482910,0.481,0.410
13221031221300,18.2189158,105.7434082,-0.419,0.402
13223012310020,9.0478525,105.1281738,0.098,0.422
13223010132013,10.6282159,105.1940918,0.205,0.370
13223010332321,9.8281543,105.2380371,0.052,0.398
13221322123221,11.8996033,107.7868652,0.409,0.413
13221303010321,15.1463690,108.7536621,0.652,0.409
13221001311101,21.2791370,104.0075684,0.238,0.406
13221303012301,15.0190747,108.7536621,-0.570,0.394
13221031230103,18.2815179,105.9411621,0.485,0.405
13223100032200,10.5634219,107.2375488,0.393,0.393
13223010112300,10.9088300,105.2160645,-0.614,0.348
13221303001112,15.2523892,108.5998535,0.529,0.409
13221013030332,20.1487843,105.9631348,0.519,0.417
13221012231111,19.6322399,104.7546387,-0.281,0.364
13221322333321,11.2107336,108.2263184,-0.039,0.403
13221011002312,21.6676382,105.6115723,0.309,0.404
13223011002332,10.8440961,105.6115723,-0.434,0.398
13223011002123,10.9304048,105.5895996,-0.336,0.401
13221320330033,12.8225137,108.0065918,0.178,0.398
13221322232330,11.2107336,107.3693848,0.786,0.428
13221100022002,21.4223895,106.8859863,-0.621,0.375
13221001031203,21.5041851,103.2165527,0.642,0.431
13221012333121,19.4251534,105.4138184,0.213,0.409
13223011103133,10.9304048,106.5124512,0.176,0.430
13221300002132,16.3939308,107.0178223,-0.566,0.372
13221011103100,21.7697025,106.4465332,0.027,0.391
13221010230122,20.8896072,104.5129395,-0.324,0.373
13221001303330,20.9922139,103.6779785,-0.200,0.316
13221322223102,11.3184804,107.1496582,0.142,0.417
13221322123120,11.9855916,107.8527832,-0.355,0.417
13221320331212,12.7796606,108.1604004,0.682,0.414
13221001032023,21.3814746,103.0407715,0.373,0.463
13221321323220,12.5867322,109.1711426,-0.078,0.356
13221010131020,21.5655017,105.3039551,0.365,0.407
13221031202211,18.3858046,105.5456543,-0.257,0.399
13221013002102,20.4373076,105.5676270,0.082,0.393
13223012133123,9.1997151,105.4138184,-0.066,0.408
13223100210020,10.4337931,107.2375488,0.454,0.418
13223011003131,10.9519780,105.8093262,-0.251,0.410
13221233303200,11.5984314,106.3586426,0.244,0.404
13221031000031,19.2592938,105.5456543,-0.730,0.405
13221320332233,12.5652867,108.0065918,-0.533,0.457
13221300323100,15.4430906,107.8527832,0.431,0.374
13203233212212,22.3195891,105.8752441,-0.695,0.396
13221302312020,14.3814760,107.9406738,0.084,0.399
13221233213310,11.5984314,106.1389160,-0.050,0.403
13221321220232,12.7368003,108.3361816,0.248,0.401
13221013023322,19.9836736,105.7434082,0.433,0.402
13221233312211,11.5984314,106.6003418,0.119,0.391
13223011232213,9.8498038,105.8972168,0.330,0.429
13221010110312,21.8309063,105.2600098,-0.217,0.372
13221010231112,20.9306583,104.7326660,-0.382,0.388
13221010102131,21.7288855,104.9304199,0.726,0.453
13223010311313,10.3689583,105.4577637,1.126,0.436
13221303010100,15.2735868,108.7316895,-0.198,0.408
13221303320101,14.2537350,109.1052246,-0.066,0.395
13221302031323,14.7855051,107.5231934,-0.648,0.411
13221010101322,21.7901067,105.0402832,0.792,0.387
13221011032012,21.4223895,105.8752441,0.933,0.450
13221011202031,21.0742486,105.5456543,0.890,0.422
13221233311210,11.7705700,106.7541504,0.035,0.400
13221321221333,12.7368003,108.6218262,0.031,0.428
13223010313212,10.1960002,105.3479004,0.717,0.389
13221013101020,20.5813670,106.3586426,0.324,0.398
13223100002220,10.8656756,106.8859863,0.720,0.499
13223010122313,10.5418209,104.9304199,-0.142,0.400
13221100023121,21.4019335,107.1716309,-0.711,0.426
13223011201301,10.3905714,105.7653809,0.325,0.423
13221322132223,11.8781020,107.9626465,-0.488,0.389
13223013021123,9.3731925,105.7653809,-0.138,0.405
13203233030332,22.7660511,105.9631348,0.000,0.368
13221013103013,20.4373076,106.4245605,0.335,0.422
13221321122201,13.3147939,109.0173340,0.211,0.413
13221323302003,11.6629959,109.0173340,0.000,0.396
13221233332020,11.2969342,106.5344238,-0.036,0.392
13221010323120,20.7458399,105.0402832,0.312,0.409
13223001313321,10.1743738,104.0075684,0.682,0.421
13223010312210,10.2176252,105.1721191,-0.383,0.397
13221012133230,20.0043220,105.3479004,-0.598,0.403
13221100220233,20.8074712,106.9519043,-0.051,0.380
13221303012212,14.9978516,108.6877441,-0.651,0.404
13221033012320,17.6754275,105.9191895,-0.373,0.413
13221011100101,21.9328544,106.2927246,-0.880,0.410
13221321323110,12.7153674,109.3029785,-0.403,0.449
13223011132013,10.6282159,106.6003418,0.643,0.432
13223011331001,10.1311167,106.7321777,-0.196,0.371
13203232102330,22.9482765,104.9084473,-0.442,0.381
13221302312210,14.3389038,107.9846191,0.552,0.432
13221013031000,20.2931131,106.0070801,0.653,0.399
13221033100232,17.8219152,106.2268066,-0.275,0.411
13221323122122,11.9640971,109.0832520,0.430,0.423
13221011001123,21.8716943,105.7653809,0.080,0.394
13221233312332,11.5338520,106.6662598,-0.141,0.411
13221322310231,11.7275454,108.0065918,0.351,0.416
13221320131300,13.4857894,108.2043457,-0.596,0.350
13223012110302,9.6765684,105.2160645,0.134,0.411
13203233323212,21.9939882,106.4025879,-0.476,0.375
13221233321321,11.3831090,106.4685059,0.246,0.402
13221030103102,19.1140289,105.0402832,-0.099,0.392
13221300000122,16.5624922,106.9738770,-0.110,0.397
13221321221221,12.7582314,108.4899902,0.138,0.398
13223100012102,10.9735497,107.3254395,-0.041,0.415
13221300332302,15.3371669,108.0285645,-0.612,0.341
13221322110131,12.5009395,108.0944824,-0.139,0.376
13223011202120,10.2608706,105.5676270,0.369,0.408
13203223210332,22.4414945,103.1506348,-0.631,0.358
13203233322220,21.9736132,106.1828613,-0.067,0.396
13221013002012,20.4373076,105.5236816,0.448,0.396
13203233210102,22.5632929,105.9191895,-0.477,0.395
13221001032300,21.3610128,103.1066895,-0.128,0.427
13223013103131,9.5682508,106.5124512,0.211,0.405
13221033311320,17.1722825,106.7980957,0.243,0.421
13221010120201,21.5246269,104.7985840,0.215,0.407
13221320122211,13.3147939,107.6550293,0.308,0.414
13223012300032,9.0261526,104.8205566,0.818,0.442
13221030013110,19.1347889,104.7326660,0.167,0.399
13203233121032,22.8470703,106.4025879,0.068,0.383
13203223320130,22.2179198,103.5021973,-0.583,0.377
13221033331221,16.8360897,106.7321777,-0.456,0.344
13221012101020,20.5813670,104.9523926,-0.227,0.372
13223011011300,11.0813844,106.0949707,-0.320,0.400
13221302312022,14.3601909,107.9406738,0.082,0.395
13221011232123,20.7252905,105.9411621,0.232,0.414
13221031023312,18.6982852,105.7873535,0.414,0.426
13221323302230,11.5553801,109.0393066,0.309,0.442
13223011232000,9.9580298,105.8312988,0.656,0.416
13221012123210,20.0456105,104.9963379,-0.059,0.369
13221031003002,19.1140289,105.6555176,0.977,0.426
13221010123313,21.3405481,105.1062012,0.026,0.411
13221031020301,18.8854977,105.5895996,0.150,0.405
13223010112323,10.8440961,105.2380371,-0.225,0.402
13221300332122,15.3795428,108.0285645,-0.470,0.357
13221013121002,20.2725029,106.3586426,0.737,0.419
13221303000003,15.2523892,108.3142090,-0.683,0.342
13203223033130,22.7052551,103.3264160,0.000,0.431
13223012101230,9.6549077,104.9963379,-0.355,0.432
13221320313233,12.9081979,108.1823730,0.115,0.410
13223011301331,10.3473437,106.5124512,0.269,0.428
13221030110200,19.2178026,105.1281738,-0.547,0.374
13223011102110,10.9951198,106.3146973,0.723,0.413
13221031020010,18.9686362,105.5236816,0.405,0.420
13203223302200,22.3399141,103.3703613,-0.296,0.412
13203233232212,21.9939882,105.8752441,-0.756,0.397
13221012132200,20.0456105,105.1281738,0.232,0.408
